X,Y,U,V,T,
0.0525,0.7925,0.0105059,0.119116,0.698356,
0.0575,0.7925,0.0104469,0.0951043,0.691803,
0.0625,0.7925,0.0101745,0.0720106,0.688739,
0.0675,0.7925,0.00970672,0.0507053,0.688593,
0.0725,0.7925,0.00905002,0.0318242,0.690771,
0.0775,0.7925,0.00820153,0.0157876,0.694692,
0.0825,0.7925,0.00715566,0.00281014,0.699818,
0.0875,0.7925,0.00591181,-0.00709065,0.705675,
0.0925,0.7925,0.00448109,-0.0140772,0.711865,
0.0975,0.7925,0.00288956,-0.0184602,0.718069,
0.1025,0.7925,0.0011777,-0.0206529,0.724046,
0.1075,0.7925,-0.000603387,-0.0211194,0.729628,
0.1125,0.7925,-0.00239749,-0.0203255,0.734708,
0.1175,0.7925,-0.00414989,-0.018697,0.739235,
0.1225,0.7925,-0.00581206,-0.0165953,0.743197,
0.1275,0.7925,-0.00734422,-0.0143063,0.746618,
0.1325,0.7925,-0.00871662,-0.0120408,0.749545,
0.1375,0.7925,-0.00990924,-0.00994236,0.752037,
0.1425,0.7925,-0.0109106,-0.00809873,0.754162,
0.1475,0.7925,-0.0117163,-0.00655515,0.755989,
0.1525,0.7925,-0.0123267,-0.00532615,0.757584,
0.1575,0.7925,-0.0127458,-0.00440569,0.759004,
0.1625,0.7925,-0.0129798,-0.00377492,0.7603,
0.1675,0.7925,-0.0130356,-0.00340792,0.761514,
0.1725,0.7925,-0.0129205,-0.00327549,0.76268,
0.1775,0.7925,-0.0126413,-0.00334757,0.763821,
0.1825,0.7925,-0.0122044,-0.00359466,0.764956,
0.1875,0.7925,-0.011616,-0.00398847,0.766096,
0.1925,0.7925,-0.0108813,-0.0045022,0.767249,
0.1975,0.7925,-0.0100056,-0.00511052,0.768416,
0.2025,0.7925,-0.00899403,-0.00578952,0.769598,
0.2075,0.7925,-0.00785201,-0.00651649,0.770792,
0.2125,0.7925,-0.00658525,-0.00726988,0.771993,
0.2175,0.7925,-0.00520015,-0.00802921,0.773195,
0.2225,0.7925,-0.00370383,-0.00877504,0.774393,
0.2275,0.7925,-0.00210433,-0.00948905,0.775579,
0.2325,0.7925,-0.00041057,-0.0101541,0.776746,
0.2375,0.7925,0.00136755,-0.0107545,0.777887,
0.2425,0.7925,0.00321925,-0.0112759,0.778995,
0.2475,0.7925,0.00513294,-0.0117058,0.780062,
0.2525,0.7925,0.00709631,-0.0120333,0.781081,
0.2575,0.7925,0.00909652,-0.0122499,0.782044,
0.2625,0.7925,0.0111203,-0.0123487,0.782946,
0.2675,0.7925,0.0131543,-0.0123255,0.783779,
0.2725,0.7925,0.015185,-0.0121779,0.784536,
0.2775,0.7925,0.0171991,-0.011906,0.785212,
0.2825,0.7925,0.0191836,-0.0115119,0.785801,
0.2875,0.7925,0.021126,-0.011,0.786296,
0.2925,0.7925,0.0230145,-0.0103764,0.786694,
0.2975,0.7925,0.0248378,-0.00964921,0.786989,
0.3025,0.7925,0.0265859,-0.00882795,0.787178,
0.3075,0.7925,0.0282493,-0.0079236,0.787259,
0.3125,0.7925,0.0298199,-0.00694824,0.787228,
0.3175,0.7925,0.0312902,-0.0059148,0.787086,
0.3225,0.7925,0.032654,-0.00483684,0.786831,
0.3275,0.7925,0.0339062,-0.00372828,0.786464,
0.3325,0.7925,0.0350425,-0.00260316,0.785988,
0.3375,0.7925,0.0360599,-0.00147541,0.785405,
0.3425,0.7925,0.0369562,-0.000358615,0.78472,
0.3475,0.7925,0.0377302,0.000734187,0.783938,
0.3525,0.7925,0.0383817,0.00179067,0.783065,
0.3575,0.7925,0.0389112,0.00279939,0.782108,
0.3625,0.7925,0.0393204,0.00374995,0.781077,
0.3675,0.7925,0.0396115,0.00463309,0.77998,
0.3725,0.7925,0.0397877,0.00544081,0.778826,
0.3775,0.7925,0.0398528,0.00616643,0.777628,
0.3825,0.7925,0.0398114,0.00680463,0.776395,
0.3875,0.7925,0.0396688,0.0073515,0.775139,
0.3925,0.7925,0.0394308,0.0078045,0.773872,
0.3975,0.7925,0.0391037,0.0081625,0.772604,
0.4025,0.7925,0.0386945,0.00842565,0.771347,
0.4075,0.7925,0.0382104,0.00859539,0.770111,
0.4125,0.7925,0.037659,0.0086743,0.768906,
0.4175,0.7925,0.037048,0.00866604,0.767742,
0.4225,0.7925,0.0363855,0.0085752,0.766626,
0.4275,0.7925,0.0356795,0.00840718,0.765567,
0.4325,0.7925,0.0349379,0.00816806,0.764572,
0.4375,0.7925,0.0341687,0.00786444,0.763644,
0.4425,0.7925,0.0333795,0.00750331,0.762789,
0.4475,0.7925,0.0325778,0.00709191,0.76201,
0.4525,0.7925,0.0317707,0.00663757,0.761309,
0.4575,0.7925,0.0309649,0.00614765,0.760688,
0.4625,0.7925,0.0301666,0.00562934,0.760146,
0.4675,0.7925,0.0293816,0.00508963,0.759682,
0.4725,0.7925,0.0286151,0.0045352,0.759296,
0.4775,0.7925,0.0278719,0.00397232,0.758986,
0.4825,0.7925,0.0271561,0.00340684,0.758747,
0.4875,0.7925,0.0264714,0.00284412,0.758577,
0.4925,0.7925,0.0258208,0.00228902,0.758472,
0.4975,0.7925,0.0252068,0.00174584,0.758428,
0.5025,0.7925,0.0246316,0.00121839,0.758441,
0.5075,0.7925,0.0240965,0.000709929,0.758505,
0.5125,0.7925,0.0236028,0.000223218,0.758617,
0.5175,0.7925,0.023151,-0.000239472,0.758771,
0.5225,0.7925,0.0227415,-0.000676325,0.758963,
0.5275,0.7925,0.022374,-0.00108595,0.759189,
0.5325,0.7925,0.0220483,-0.00146737,0.759443,
0.5375,0.7925,0.0217636,-0.00181995,0.759722,
0.5425,0.7925,0.0215189,-0.00214337,0.76002,
0.5475,0.7925,0.021313,-0.00243761,0.760336,
0.5525,0.7925,0.0211446,-0.0027029,0.760664,
0.5575,0.7925,0.0210121,-0.00293969,0.761001,
0.5625,0.7925,0.0209139,-0.00314862,0.761344,
0.5675,0.7925,0.0208482,-0.00333047,0.761691,
0.5725,0.7925,0.0208131,-0.00348618,0.762037,
0.5775,0.7925,0.0208067,-0.00361678,0.762382,
0.5825,0.7925,0.0208271,-0.00372341,0.762722,
0.5875,0.7925,0.0208723,-0.00380724,0.763056,
0.5925,0.7925,0.0209403,-0.00386953,0.763381,
0.5975,0.7925,0.0210292,-0.00391157,0.763697,
0.6025,0.7925,0.021137,-0.00393464,0.764001,
0.6075,0.7925,0.0212617,-0.00394008,0.764294,
0.6125,0.7925,0.0214016,-0.00392919,0.764573,
0.6175,0.7925,0.0215547,-0.0039033,0.764837,
0.6225,0.7925,0.0217193,-0.00386371,0.765087,
0.6275,0.7925,0.0218936,-0.00381169,0.765321,
0.6325,0.7925,0.0220761,-0.0037485,0.76554,
0.6375,0.7925,0.0222651,-0.00367537,0.765742,
0.6425,0.7925,0.0224592,-0.00359349,0.765929,
0.6475,0.7925,0.0226568,-0.003504,0.766099,
0.6525,0.7925,0.0228567,-0.00340804,0.766253,
0.6575,0.7925,0.0230575,-0.00330667,0.76639,
0.6625,0.7925,0.0232581,-0.00320091,0.766513,
0.6675,0.7925,0.0234574,-0.00309176,0.766619,
0.6725,0.7925,0.0236542,-0.00298016,0.766711,
0.6775,0.7925,0.0238477,-0.00286698,0.766788,
0.6825,0.7925,0.0240369,-0.00275308,0.766851,
0.6875,0.7925,0.024221,-0.00263925,0.766901,
0.6925,0.7925,0.0243994,-0.00252622,0.766937,
0.6975,0.7925,0.0245713,-0.0024147,0.766962,
0.7025,0.7925,0.0247362,-0.00230533,0.766974,
0.7075,0.7925,0.0248936,-0.00219871,0.766976,
0.7125,0.7925,0.0250429,-0.00209539,0.766968,
0.7175,0.7925,0.0251839,-0.00199588,0.76695,
0.7225,0.7925,0.0253162,-0.00190064,0.766924,
0.7275,0.7925,0.0254395,-0.00181008,0.76689,
0.7325,0.7925,0.0255537,-0.00172457,0.766849,
0.7375,0.7925,0.0256585,-0.00164446,0.766801,
0.7425,0.7925,0.025754,-0.00157003,0.766748,
0.7475,0.7925,0.0258401,-0.00150154,0.76669,
0.7525,0.7925,0.0259168,-0.00143921,0.766628,
0.7575,0.7925,0.0259842,-0.00138323,0.766563,
0.7625,0.7925,0.0260424,-0.00133375,0.766495,
0.7675,0.7925,0.0260915,-0.00129091,0.766425,
0.7725,0.7925,0.0261317,-0.00125481,0.766355,
0.7775,0.7925,0.0261633,-0.00122553,0.766284,
0.7825,0.7925,0.0261865,-0.00120313,0.766213,
0.7875,0.7925,0.0262016,-0.00118764,0.766143,
0.7925,0.7925,0.0262091,-0.00117909,0.766075,
0.7975,0.7925,0.0262092,-0.00117749,0.766009,
0.8025,0.7925,0.0262025,-0.00118283,0.765946,
0.8075,0.7925,0.0261892,-0.0011951,0.765886,
0.8125,0.7925,0.0261701,-0.00121426,0.765831,
0.8175,0.7925,0.0261455,-0.0012403,0.76578,
0.8225,0.7925,0.0261161,-0.00127317,0.765734,
0.8275,0.7925,0.0260825,-0.00131284,0.765693,
0.8325,0.7925,0.0260453,-0.00135926,0.765659,
0.8375,0.7925,0.0260054,-0.00141243,0.765632,
0.8425,0.7925,0.0259635,-0.00147235,0.765612,
0.8475,0.7925,0.0259204,-0.00153911,0.7656,
0.8525,0.7925,0.0258771,-0.0016129,0.765597,
0.8575,0.7925,0.0258346,-0.00169413,0.765602,
0.8625,0.7925,0.0257938,-0.00178356,0.765618,
0.8675,0.7925,0.0257556,-0.00188253,0.765643,
0.8725,0.7925,0.0257212,-0.00199335,0.76568,
0.8775,0.7925,0.025691,-0.00211989,0.765727,
0.8825,0.7925,0.0256657,-0.00226842,0.765785,
0.8875,0.7925,0.025645,-0.00244908,0.765851,
0.8925,0.7925,0.0256278,-0.00267781,0.76592,
0.8975,0.7925,0.0256117,-0.00297948,0.765985,
0.9025,0.7925,0.0255919,-0.00339227,0.766028,
0.9075,0.7925,0.0255608,-0.00397408,0.766021,
0.9125,0.7925,0.0255069,-0.00481144,0.765916,
0.9175,0.7925,0.0254127,-0.00603192,0.76563,
0.9225,0.7925,0.0252541,-0.00782044,0.765031,
0.9275,0.7925,0.0249982,-0.0104402,0.763906,
0.9325,0.7925,0.0246026,-0.0142573,0.761919,
0.9375,0.7925,0.0240146,-0.0197661,0.758553,
0.9425,0.7925,0.0231728,-0.0276077,0.753035,
0.9475,0.7925,0.0220111,-0.0385659,0.744235,
0.9525,0.7925,0.0204678,-0.0535116,0.730571,
0.9575,0.7925,0.0184986,-0.0732487,0.709934,
0.9625,0.7925,0.0160971,-0.0981995,0.679704,
0.9675,0.7925,0.0133175,-0.127864,0.636933,
0.9725,0.7925,0.010295,-0.160032,0.578813,
0.9775,0.7925,0.00725182,-0.18984,0.503421,
0.9825,0.7925,0.00447461,-0.208974,0.410649,
0.9875,0.7925,0.00225456,-0.205502,0.30286,
0.9925,0.7925,0.000797784,-0.164798,0.184714,
0.9975,0.7925,0.000277539,-0.0715398,0.0617586,
1,0.7925,0,0,0,
0,0.7975,0,0,1,
0.0025,0.7975,0.00042268,0.0402952,0.980407,
0.0075,0.7975,0.000947998,0.105141,0.941238,
0.0125,0.7975,0.00218844,0.151574,0.902607,
0.0175,0.7975,0.00370094,0.181767,0.865316,
0.0225,0.7975,0.00528825,0.197811,0.830266,
0.0275,0.7975,0.00679153,0.201866,0.798308,
0.0325,0.7975,0.00809504,0.196177,0.770146,
0.0375,0.7975,0.00912725,0.182999,0.746266,
0.0425,0.7975,0.00985669,0.164493,0.72691,
0.0475,0.7975,0.0102832,0.14262,0.712085,
0.0525,0.7975,0.0104263,0.119085,0.701581,
0.0575,0.7975,0.0103135,0.0953069,0.695026,
0.0625,0.7975,0.0099702,0.0724236,0.691924,
0.0675,0.7975,0.00941318,0.051317,0.691711,
0.0725,0.7975,0.00864899,0.0326334,0.693799,
0.0775,0.7975,0.00767716,0.0167987,0.697609,
0.0825,0.7975,0.00649675,0.00402532,0.702609,
0.0875,0.7975,0.00511373,-0.00567898,0.708329,
0.0925,0.7975,0.00354672,-0.0124912,0.714377,
0.0975,0.7975,0.00182911,-0.0167371,0.720439,
0.1025,0.7975,7.30813e-06,-0.0188423,0.726283,
0.1075,0.7975,-0.00186341,-0.0192782,0.731745,
0.1125,0.7975,-0.00372546,-0.0185106,0.736723,
0.1175,0.7975,-0.00552501,-0.01696,0.741171,
0.1225,0.7975,-0.0072156,-0.0149795,0.745079,
0.1275,0.7975,-0.0087605,-0.012845,0.748472,
0.1325,0.7975,-0.0101332,-0.0107571,0.751395,
0.1375,0.7975,-0.0113165,-0.00885013,0.753908,
0.1425,0.7975,-0.0123015,-0.00720455,0.756074,
0.1475,0.7975,-0.0130853,-0.00585995,0.75796,
0.1525,0.7975,-0.0136692,-0.00482699,0.759627,
0.1575,0.7975,-0.0140576,-0.00409728,0.76113,
0.1625,0.7975,-0.0142562,-0.00365077,0.762516,
0.1675,0.7975,-0.0142713,-0.00346117,0.763824,
0.1725,0.7975,-0.0141093,-0.00349945,0.765085,
0.1775,0.7975,-0.0137761,-0.00373597,0.76632,
0.1825,0.7975,-0.0132775,-0.00414171,0.767547,
0.1875,0.7975,-0.0126186,-0.0046888,0.768776,
0.1925,0.7975,-0.0118045,-0.00535069,0.770012,
0.1975,0.7975,-0.0108401,-0.00610208,0.771259,
0.2025,0.7975,-0.0097308,-0.00691882,0.772517,
0.2075,0.7975,-0.00848223,-0.00777779,0.773783,
0.2125,0.7975,-0.00710079,-0.00865677,0.775054,
0.2175,0.7975,-0.00559372,-0.00953449,0.776324,
0.2225,0.7975,-0.00396919,-0.0103906,0.777589,
0.2275,0.7975,-0.00223637,-0.0112058,0.778842,
0.2325,0.7975,-0.000405471,-0.011962,0.780077,
0.2375,0.7975,0.00151231,-0.0126425,0.781289,
0.2425,0.7975,0.00350487,-0.0132322,0.782469,
0.2475,0.7975,0.0055593,-0.0137176,0.783612,
0.2525,0.7975,0.00766208,-0.0140876,0.78471,
0.2575,0.7975,0.00979922,-0.0143329,0.785757,
0.2625,0.7975,0.0119564,-0.0144467,0.786746,
0.2675,0.7975,0.0141193,-0.0144244,0.787669,
0.2725,0.7975,0.0162737,-0.014264,0.78852,
0.2775,0.7975,0.0184057,-0.0139659,0.789293,
0.2825,0.7975,0.0205018,-0.0135326,0.78998,
0.2875,0.7975,0.0225492,-0.0129691,0.790577,
0.2925,0.7975,0.0245359,-0.0122825,0.791077,
0.2975,0.7975,0.026451,-0.0114816,0.791476,
0.3025,0.7975,0.0282842,-0.0105769,0.791768,
0.3075,0.7975,0.0300267,-0.00958053,0.791951,
0.3125,0.7975,0.0316704,-0.00850553,0.792022,
0.3175,0.7975,0.0332085,-0.00736594,0.791977,
0.3225,0.7975,0.0346354,-0.00617638,0.791817,
0.3275,0.7975,0.0359463,-0.00495182,0.791541,
0.3325,0.7975,0.0371377,-0.00370732,0.791151,
0.3375,0.7975,0.0382068,-0.0024578,0.790647,
0.3425,0.7975,0.0391521,-0.00121779,0.790034,
0.3475,0.7975,0.0399727,-1.23918e-06,0.789317,
0.3525,0.7975,0.0406687,0.00117865,0.788499,
0.3575,0.7975,0.0412409,0.0023096,0.787589,
0.3625,0.7975,0.041691,0.00338043,0.786594,
0.3675,0.7975,0.0420215,0.00438109,0.785522,
0.3725,0.7975,0.0422352,0.00530287,0.784384,
0.3775,0.7975,0.0423361,0.00613839,0.783189,
0.3825,0.7975,0.0423285,0.00688168,0.781949,
0.3875,0.7975,0.0422173,0.00752821,0.780674,
0.3925,0.7975,0.0420082,0.0080749,0.779377,
0.3975,0.7975,0.0417072,0.00852011,0.778069,
0.4025,0.7975,0.0413209,0.00886355,0.776762,
0.4075,0.7975,0.0408562,0.00910629,0.775467,
0.4125,0.7975,0.0403204,0.00925062,0.774194,
0.4175,0.7975,0.0397211,0.00929999,0.772955,
0.4225,0.7975,0.039066,0.00925885,0.771757,
0.4275,0.7975,0.0383631,0.00913257,0.770611,
0.4325,0.7975,0.03762,0.00892725,0.769523,
0.4375,0.7975,0.0368449,0.00864964,0.7685,
0.4425,0.7975,0.0360453,0.0083069,0.767548,
0.4475,0.7975,0.0352287,0.00790657,0.766669,
0.4525,0.7975,0.0344024,0.00745632,0.765869,
0.4575,0.7975,0.0335732,0.00696389,0.765148,
0.4625,0.7975,0.0327477,0.00643693,0.764508,
0.4675,0.7975,0.0319318,0.00588292,0.76395,
0.4725,0.7975,0.0311312,0.00530905,0.763471,
0.4775,0.7975,0.0303507,0.00472212,0.76307,
0.4825,0.7975,0.029595,0.00412853,0.762746,
0.4875,0.7975,0.028868,0.00353418,0.762494,
0.4925,0.7975,0.0281731,0.00294446,0.762313,
0.4975,0.7975,0.0275132,0.00236423,0.762196,
0.5025,0.7975,0.0268907,0.00179776,0.762142,
0.5075,0.7975,0.0263075,0.00124882,0.762144,
0.5125,0.7975,0.025765,0.000720617,0.762199,
0.5175,0.7975,0.025264,0.000215835,0.762301,
0.5225,0.7975,0.0248053,-0.000263321,0.762446,
0.5275,0.7975,0.0243888,-0.000715111,0.76263,
0.5325,0.7975,0.0240146,-0.00113823,0.762847,
0.5375,0.7975,0.023682,-0.00153175,0.763093,
0.5425,0.7975,0.0233902,-0.00189514,0.763363,
0.5475,0.7975,0.0231384,-0.00222813,0.763654,
0.5525,0.7975,0.0229252,-0.00253079,0.763962,
0.5575,0.7975,0.0227493,-0.0028034,0.764283,
0.5625,0.7975,0.0226091,-0.00304647,0.764613,
0.5675,0.7975,0.0225029,-0.00326069,0.76495,
0.5725,0.7975,0.0224289,-0.00344692,0.76529,
0.5775,0.7975,0.0223854,-0.00360613,0.76563,
0.5825,0.7975,0.0223703,-0.00373941,0.765969,
0.5875,0.7975,0.0223818,-0.00384794,0.766303,
0.5925,0.7975,0.0224179,-0.00393295,0.766631,
0.5975,0.7975,0.0224766,-0.00399574,0.766952,
0.6025,0.7975,0.022556,-0.00403763,0.767262,
0.6075,0.7975,0.0226541,-0.00405997,0.767562,
0.6125,0.7975,0.0227691,-0.00406412,0.76785,
0.6175,0.7975,0.0228991,-0.00405144,0.768124,
0.6225,0.7975,0.0230422,-0.00402329,0.768385,
0.6275,0.7975,0.0231967,-0.003981,0.768631,
0.6325,0.7975,0.0233609,-0.00392591,0.768861,
0.6375,0.7975,0.0235332,-0.0038593,0.769076,
0.6425,0.7975,0.0237121,-0.00378244,0.769275,
0.6475,0.7975,0.0238959,-0.00369655,0.769458,
0.6525,0.7975,0.0240834,-0.00360283,0.769625,
0.6575,0.7975,0.0242731,-0.00350244,0.769775,
0.6625,0.7975,0.0244639,-0.00339646,0.76991,
0.6675,0.7975,0.0246544,-0.00328598,0.770029,
0.6725,0.7975,0.0248436,-0.003172,0.770132,
0.6775,0.7975,0.0250305,-0.0030555,0.770221,
0.6825,0.7975,0.0252141,-0.00293738,0.770294,
0.6875,0.7975,0.0253935,-0.00281852,0.770354,
0.6925,0.7975,0.0255679,-0.00269974,0.7704,
0.6975,0.7975,0.0257366,-0.00258181,0.770433,
0.7025,0.7975,0.025899,-0.00246543,0.770454,
0.7075,0.7975,0.0260543,-0.00235129,0.770463,
0.7125,0.7975,0.0262021,-0.00224,0.770462,
0.7175,0.7975,0.026342,-0.00213212,0.77045,
0.7225,0.7975,0.0264735,-0.00202819,0.770428,
0.7275,0.7975,0.0265964,-0.00192869,0.770398,
0.7325,0.7975,0.0267103,-0.00183403,0.770359,
0.7375,0.7975,0.026815,-0.00174461,0.770313,
0.7425,0.7975,0.0269104,-0.00166078,0.770261,
0.7475,0.7975,0.0269964,-0.00158285,0.770203,
0.7525,0.7975,0.0270729,-0.00151109,0.770141,
0.7575,0.7975,0.0271399,-0.00144573,0.770074,
0.7625,0.7975,0.0271974,-0.00138697,0.770003,
0.7675,0.7975,0.0272456,-0.00133499,0.76993,
0.7725,0.7975,0.0272846,-0.00128993,0.769855,
0.7775,0.7975,0.0273145,-0.00125191,0.769779,
0.7825,0.7975,0.0273356,-0.00122103,0.769703,
0.7875,0.7975,0.027348,-0.00119737,0.769627,
0.7925,0.7975,0.0273522,-0.00118098,0.769551,
0.7975,0.7975,0.0273484,-0.00117191,0.769477,
0.8025,0.7975,0.0273369,-0.00117019,0.769406,
0.8075,0.7975,0.0273183,-0.00117585,0.769337,
0.8125,0.7975,0.0272928,-0.0011889,0.769271,
0.8175,0.7975,0.0272611,-0.00120934,0.76921,
0.8225,0.7975,0.0272236,-0.00123721,0.769154,
0.8275,0.7975,0.0271808,-0.00127248,0.769102,
0.8325,0.7975,0.0271336,-0.0013152,0.769057,
0.8375,0.7975,0.0270824,-0.0013654,0.769018,
0.8425,0.7975,0.0270281,-0.00142315,0.768986,
0.8475,0.7975,0.0269715,-0.00148859,0.768962,
0.8525,0.7975,0.0269133,-0.00156199,0.768946,
0.8575,0.7975,0.0268546,-0.00164377,0.768939,
0.8625,0.7975,0.0267962,-0.00173473,0.768941,
0.8675,0.7975,0.0267391,-0.00183618,0.768954,
0.8725,0.7975,0.0266843,-0.00195033,0.768977,
0.8775,0.7975,0.0266323,-0.00208081,0.769011,
0.8825,0.7975,0.0265836,-0.0022335,0.769055,
0.8875,0.7975,0.0265381,-0.00241778,0.769106,
0.8925,0.7975,0.0264947,-0.00264854,0.76916,
0.8975,0.7975,0.026451,-0.00294893,0.769208,
0.9025,0.7975,0.0264027,-0.0033547,0.769234,
0.9075,0.7975,0.0263424,-0.00392028,0.76921,
0.9125,0.7975,0.0262587,-0.00472753,0.769087,
0.9175,0.7975,0.0261348,-0.00589778,0.768785,
0.9225,0.7975,0.025947,-0.00760821,0.768173,
0.9275,0.7975,0.0256631,-0.0101127,0.767041,
0.9325,0.7975,0.0252409,-0.013767,0.765059,
0.9375,0.7975,0.0246278,-0.0190553,0.761717,
0.9425,0.7975,0.0237622,-0.026611,0.756247,
0.9475,0.7975,0.0225772,-0.0372159,0.747528,
0.9525,0.7975,0.0210088,-0.0517499,0.733982,
0.9575,0.7975,0.0190104,-0.0710428,0.713495,
0.9625,0.7975,0.0165717,-0.0955653,0.683422,
0.9675,0.7975,0.0137434,-0.12489,0.640776,
0.9725,0.7975,0.0106583,-0.156898,0.582674,
0.9775,0.7975,0.00753905,-0.186811,0.507113,
0.9825,0.7975,0.00467725,-0.206364,0.41391,
0.9875,0.7975,0.00237391,-0.203589,0.305407,
0.9925,0.7975,0.000848497,-0.163729,0.186318,
0.9975,0.7975,0.000299446,-0.0712513,0.0622997,
1,0.7975,0,0,0,
0,0.8025,0,0,1,
0.0025,0.8025,0.00043136,0.0398681,0.980653,
0.0075,0.8025,0.000964405,0.104082,0.941973,
0.0125,0.8025,0.00221967,0.150137,0.903818,
0.0175,0.8025,0.00374414,0.180168,0.866975,
0.0225,0.8025,0.00533853,0.196229,0.83233,
0.0275,0.8025,0.00684336,0.20044,0.800722,
0.0325,0.8025,0.00814221,0.195,0.772846,
0.0375,0.8025,0.00916237,0.182123,0.749182,
0.0425,0.8025,0.00987063,0.163931,0.729978,
0.0475,0.8025,0.0102646,0.142361,0.715241,
0.0525,0.8025,0.0103616,0.119104,0.704773,
0.0575,0.8025,0.0101869,0.0955757,0.698207,
0.0625,0.8025,0.00976411,0.0729209,0.695058,
0.0675,0.8025,0.00910954,0.0520313,0.694768,
0.0725,0.8025,0.00823101,0.0335618,0.696752,
0.0775,0.8025,0.00713152,0.0179416,0.700437,
0.0825,0.8025,0.00581578,0.0053786,0.705295,
0.0875,0.8025,0.00429701,-0.00413048,0.710863,
0.0925,0.8025,0.00260159,-0.0107772,0.716754,
0.0975,0.8025,0.000769838,-0.0149017,0.722663,
0.1025,0.8025,-0.00114628,-0.0169398,0.728361,
0.1075,0.8025,-0.00308857,-0.0173677,0.733693,
0.1125,0.8025,-0.0049992,-0.0166484,0.738562,
0.1175,0.8025,-0.00682586,-0.015196,0.742923,
0.1225,0.8025,-0.00852494,-0.0133539,0.74677,
0.1275,0.8025,-0.0100631,-0.0113876,0.750128,
0.1325,0.8025,-0.0114172,-0.00948774,0.753041,
0.1375,0.8025,-0.0125731,-0.00778015,0.755565,
0.1425,0.8025,-0.0135241,-0.0063385,0.757763,
0.1475,0.8025,-0.0142688,-0.00519756,0.759696,
0.1525,0.8025,-0.0148094,-0.00436486,0.761423,
0.1575,0.8025,-0.0151502,-0.00383021,0.762994,
0.1625,0.8025,-0.0152967,-0.0035728,0.764454,
0.1675,0.8025,-0.0152545,-0.00356623,0.765839,
0.1725,0.8025,-0.0150292,-0.00378169,0.767176,
0.1775,0.8025,-0.0146261,-0.00418994,0.768487,
0.1825,0.8025,-0.0140502,-0.00476231,0.769786,
0.1875,0.8025,-0.0133062,-0.00547113,0.771084,
0.1925,0.8025,-0.0123988,-0.00628982,0.772387,
0.1975,0.8025,-0.0113333,-0.00719284,0.773697,
0.2025,0.8025,-0.0101152,-0.00815555,0.775015,
0.2075,0.8025,-0.00875065,-0.00915414,0.776339,
0.2125,0.8025,-0.00724697,-0.0101655,0.777668,
0.2175,0.8025,-0.0056123,-0.0111675,0.778996,
0.2225,0.8025,-0.00385592,-0.0121385,0.78032,
0.2275,0.8025,-0.00198822,-0.0130584,0.781635,
0.2325,0.8025,-2.06736e-05,-0.0139079,0.782935,
0.2375,0.8025,0.00203421,-0.0146694,0.784214,
0.2425,0.8025,0.00416305,-0.0153268,0.785467,
0.2475,0.8025,0.0063517,-0.0158661,0.786686,
0.2525,0.8025,0.00858548,-0.0162757,0.787866,
0.2575,0.8025,0.0108493,-0.0165458,0.788999,
0.2625,0.8025,0.013128,-0.0166697,0.790079,
0.2675,0.8025,0.0154064,-0.0166428,0.791097,
0.2725,0.8025,0.0176696,-0.0164633,0.792047,
0.2775,0.8025,0.0199033,-0.0161322,0.792922,
0.2825,0.8025,0.0220936,-0.0156527,0.793715,
0.2875,0.8025,0.0242277,-0.0150306,0.79442,
0.2925,0.8025,0.0262936,-0.0142738,0.795029,
0.2975,0.8025,0.0282805,-0.0133923,0.795538,
0.3025,0.8025,0.0301787,-0.0123977,0.795942,
0.3075,0.8025,0.0319797,-0.0113032,0.796235,
0.3125,0.8025,0.033676,-0.010123,0.796415,
0.3175,0.8025,0.0352617,-0.00887228,0.796479,
0.3225,0.8025,0.0367316,-0.0075668,0.796425,
0.3275,0.8025,0.0380818,-0.00622256,0.796251,
0.3325,0.8025,0.0393095,-0.00485563,0.795958,
0.3375,0.8025,0.0404127,-0.00348186,0.795548,
0.3425,0.8025,0.0413904,-0.00211666,0.795023,
0.3475,0.8025,0.0422422,-0.000774825,0.794385,
0.3525,0.8025,0.0429688,0.00052968,0.793641,
0.3575,0.8025,0.0435713,0.00178385,0.792795,
0.3625,0.8025,0.0440516,0.00297578,0.791856,
0.3675,0.8025,0.0444121,0.00409481,0.79083,
0.3725,0.8025,0.0446559,0.00513156,0.789726,
0.3775,0.8025,0.0447867,0.00607804,0.788556,
0.3825,0.8025,0.0448086,0.00692773,0.787329,
0.3875,0.8025,0.0447264,0.00767553,0.786056,
0.3925,0.8025,0.0445452,0.00831785,0.78475,
0.3975,0.8025,0.0442708,0.00885256,0.783421,
0.4025,0.8025,0.0439093,0.00927896,0.782083,
0.4075,0.8025,0.0434671,0.00959773,0.780746,
0.4125,0.8025,0.0429513,0.00981084,0.779423,
0.4175,0.8025,0.0423688,0.00992149,0.778124,
0.4225,0.8025,0.0417273,0.00993398,0.776859,
0.4275,0.8025,0.0410342,0.00985354,0.775638,
0.4325,0.8025,0.0402972,0.0096863,0.77447,
0.4375,0.8025,0.0395239,0.00943902,0.773361,
0.4425,0.8025,0.038722,0.00911905,0.772319,
0.4475,0.8025,0.0378989,0.00873411,0.771349,
0.4525,0.8025,0.0370618,0.00829217,0.770455,
0.4575,0.8025,0.0362177,0.00780131,0.769639,
0.4625,0.8025,0.0353731,0.00726958,0.768905,
0.4675,0.8025,0.0345344,0.0067049,0.768252,
