x,y,u,v,p,
13.4875,3.8875,0.397073,2.59182e-06,0.176624,
13.5125,3.8875,0.397008,7.66566e-06,0.176379,
13.5375,3.8875,0.396946,1.24377e-05,0.176128,
13.5625,3.8875,0.396884,1.69155e-05,0.175872,
13.5875,3.8875,0.396825,2.11066e-05,0.17561,
13.6125,3.8875,0.396767,2.50181e-05,0.175343,
13.6375,3.8875,0.396711,2.86574e-05,0.175071,
13.6625,3.8875,0.396656,3.20314e-05,0.174794,
13.6875,3.8875,0.396603,3.51471e-05,0.174511,
13.7125,3.8875,0.396551,3.80111e-05,0.174223,
13.7375,3.8875,0.3965,4.06301e-05,0.17393,
13.7625,3.8875,0.396451,4.30106e-05,0.173633,
13.7875,3.8875,0.396402,4.5159e-05,0.17333,
13.8125,3.8875,0.396355,4.70816e-05,0.173022,
13.8375,3.8875,0.396309,4.87844e-05,0.172709,
13.8625,3.8875,0.396264,5.02735e-05,0.172392,
13.8875,3.8875,0.396219,5.15547e-05,0.17207,
13.9125,3.8875,0.396176,5.26339e-05,0.171743,
13.9375,3.8875,0.396134,5.35166e-05,0.171412,
13.9625,3.8875,0.396092,5.42084e-05,0.171076,
13.9875,3.8875,0.396051,5.47147e-05,0.170735,
14.0125,3.8875,0.396011,5.50408e-05,0.17039,
14.0375,3.8875,0.395971,5.5192e-05,0.170041,
14.0625,3.8875,0.395932,5.51734e-05,0.169687,
14.0875,3.8875,0.395893,5.49898e-05,0.169329,
14.1125,3.8875,0.395856,5.46462e-05,0.168967,
14.1375,3.8875,0.395818,5.41475e-05,0.1686,
14.1625,3.8875,0.395781,5.34982e-05,0.16823,
14.1875,3.8875,0.395744,5.2703e-05,0.167855,
14.2125,3.8875,0.395708,5.17663e-05,0.167476,
14.2375,3.8875,0.395672,5.06926e-05,0.167093,
14.2625,3.8875,0.395636,4.94861e-05,0.166706,
14.2875,3.8875,0.395601,4.81511e-05,0.166315,
14.3125,3.8875,0.395566,4.66916e-05,0.165921,
14.3375,3.8875,0.395531,4.51118e-05,0.165522,
14.3625,3.8875,0.395496,4.34154e-05,0.16512,
14.3875,3.8875,0.395461,4.16065e-05,0.164714,
14.4125,3.8875,0.395427,3.96887e-05,0.164304,
14.4375,3.8875,0.395392,3.76657e-05,0.163891,
14.4625,3.8875,0.395357,3.55413e-05,0.163474,
14.4875,3.8875,0.395323,3.33188e-05,0.163054,
14.5125,3.8875,0.395288,3.10017e-05,0.16263,
14.5375,3.8875,0.395254,2.85934e-05,0.162202,
14.5625,3.8875,0.395219,2.60972e-05,0.161771,
14.5875,3.8875,0.395184,2.35164e-05,0.161337,
14.6125,3.8875,0.395149,2.0854e-05,0.1609,
14.6375,3.8875,0.395114,1.81131e-05,0.160459,
14.6625,3.8875,0.395079,1.52968e-05,0.160015,
14.6875,3.8875,0.395044,1.2408e-05,0.159567,
14.7125,3.8875,0.395008,9.44954e-06,0.159117,
14.7375,3.8875,0.394972,6.42425e-06,0.158663,
14.7625,3.8875,0.394936,3.33487e-06,0.158207,
14.7875,3.8875,0.3949,1.84073e-07,0.157747,
14.8125,3.8875,0.394863,-3.02552e-06,0.157284,
14.8375,3.8875,0.394826,-6.29136e-06,0.156818,
14.8625,3.8875,0.394789,-9.61096e-06,0.15635,
14.8875,3.8875,0.394751,-1.29819e-05,0.155878,
14.9125,3.8875,0.394713,-1.64017e-05,0.155404,
14.9375,3.8875,0.394675,-1.98682e-05,0.154927,
14.9625,3.8875,0.394636,-2.3379e-05,0.154447,
14.9875,3.8875,0.394597,-2.69319e-05,0.153964,
15.0125,3.8875,0.394557,-3.05249e-05,0.153478,
15.0375,3.8875,0.394517,-3.41557e-05,0.15299,
15.0625,3.8875,0.394477,-3.78223e-05,0.152499,
15.0875,3.8875,0.394436,-4.15227e-05,0.152006,
15.1125,3.8875,0.394395,-4.5255e-05,0.15151,
15.1375,3.8875,0.394353,-4.90172e-05,0.151012,
15.1625,3.8875,0.39431,-5.28074e-05,0.150511,
15.1875,3.8875,0.394268,-5.6624e-05,0.150007,
15.2125,3.8875,0.394224,-6.0465e-05,0.149501,
15.2375,3.8875,0.394181,-6.43287e-05,0.148993,
15.2625,3.8875,0.394136,-6.82135e-05,0.148482,
15.2875,3.8875,0.394091,-7.21178e-05,0.147969,
15.3125,3.8875,0.394046,-7.60398e-05,0.147454,
15.3375,3.8875,0.394,-7.99781e-05,0.146937,
15.3625,3.8875,0.393953,-8.39312e-05,0.146417,
15.3875,3.8875,0.393906,-8.78974e-05,0.145895,
15.4125,3.8875,0.393859,-9.18755e-05,0.145371,
15.4375,3.8875,0.39381,-9.58639e-05,0.144844,
15.4625,3.8875,0.393762,-9.98614e-05,0.144316,
15.4875,3.8875,0.393712,-0.000103866,0.143785,
15.5125,3.8875,0.393662,-0.000107878,0.143253,
15.5375,3.8875,0.393612,-0.000111894,0.142718,
15.5625,3.8875,0.39356,-0.000115915,0.142181,
15.5875,3.8875,0.393509,-0.000119938,0.141643,
15.6125,3.8875,0.393456,-0.000123962,0.141102,
15.6375,3.8875,0.393403,-0.000127987,0.14056,
15.6625,3.8875,0.393349,-0.000132011,0.140015,
15.6875,3.8875,0.393295,-0.000136033,0.139469,
15.7125,3.8875,0.39324,-0.000140052,0.138921,
15.7375,3.8875,0.393185,-0.000144068,0.138371,
15.7625,3.8875,0.393129,-0.000148078,0.137819,
15.7875,3.8875,0.393072,-0.000152082,0.137266,
15.8125,3.8875,0.393014,-0.000156079,0.136711,
15.8375,3.8875,0.392956,-0.000160069,0.136154,
15.8625,3.8875,0.392898,-0.00016405,0.135595,
15.8875,3.8875,0.392838,-0.000168021,0.135035,
15.9125,3.8875,0.392778,-0.000171981,0.134473,
15.9375,3.8875,0.392718,-0.000175931,0.13391,
15.9625,3.8875,0.392656,-0.000179868,0.133345,
15.9875,3.8875,0.392594,-0.000183792,0.132778,
16.0125,3.8875,0.392532,-0.000187703,0.13221,
16.0375,3.8875,0.392469,-0.000191599,0.13164,
16.0625,3.8875,0.392405,-0.000195481,0.131069,
16.0875,3.8875,0.39234,-0.000199346,0.130496,
16.1125,3.8875,0.392275,-0.000203195,0.129922,
16.1375,3.8875,0.39221,-0.000207027,0.129346,
16.1625,3.8875,0.392143,-0.00021084,0.128769,
16.1875,3.8875,0.392076,-0.000214636,0.128191,
16.2125,3.8875,0.392009,-0.000218412,0.127611,
16.2375,3.8875,0.39194,-0.000222169,0.12703,
16.2625,3.8875,0.391871,-0.000225905,0.126448,
16.2875,3.8875,0.391802,-0.000229621,0.125864,
16.3125,3.8875,0.391732,-0.000233315,0.125279,
16.3375,3.8875,0.391661,-0.000236988,0.124693,
16.3625,3.8875,0.39159,-0.000240638,0.124105,
16.3875,3.8875,0.391518,-0.000244265,0.123517,
16.4125,3.8875,0.391445,-0.000247869,0.122927,
16.4375,3.8875,0.391372,-0.000251448,0.122336,
16.4625,3.8875,0.391298,-0.000255004,0.121743,
16.4875,3.8875,0.391223,-0.000258535,0.12115,
16.5125,3.8875,0.391148,-0.00026204,0.120555,
16.5375,3.8875,0.391073,-0.00026552,0.11996,
16.5625,3.8875,0.390996,-0.000268974,0.119363,
16.5875,3.8875,0.390919,-0.000272401,0.118765,
16.6125,3.8875,0.390842,-0.000275801,0.118166,
16.6375,3.8875,0.390764,-0.000279175,0.117566,
16.6625,3.8875,0.390685,-0.00028252,0.116965,
16.6875,3.8875,0.390606,-0.000285838,0.116363,
16.7125,3.8875,0.390526,-0.000289127,0.11576,
16.7375,3.8875,0.390446,-0.000292388,0.115156,
16.7625,3.8875,0.390365,-0.000295619,0.114551,
16.7875,3.8875,0.390283,-0.000298822,0.113945,
16.8125,3.8875,0.390201,-0.000301994,0.113338,
16.8375,3.8875,0.390119,-0.000305137,0.11273,
16.8625,3.8875,0.390036,-0.000308249,0.112122,
16.8875,3.8875,0.389952,-0.000311331,0.111512,
16.9125,3.8875,0.389868,-0.000314382,0.110902,
16.9375,3.8875,0.389783,-0.000317402,0.110291,
16.9625,3.8875,0.389698,-0.000320391,0.109678,
16.9875,3.8875,0.389612,-0.000323347,0.109065,
17.0125,3.8875,0.389525,-0.000326272,0.108452,
17.0375,3.8875,0.389439,-0.000329165,0.107837,
17.0625,3.8875,0.389351,-0.000332025,0.107222,
17.0875,3.8875,0.389263,-0.000334853,0.106605,
17.1125,3.8875,0.389175,-0.000337647,0.105989,
17.1375,3.8875,0.389086,-0.000340409,0.105371,
17.1625,3.8875,0.388997,-0.000343137,0.104752,
17.1875,3.8875,0.388907,-0.000345831,0.104133,
17.2125,3.8875,0.388817,-0.000348492,0.103513,
17.2375,3.8875,0.388726,-0.000351118,0.102893,
17.2625,3.8875,0.388635,-0.00035371,0.102272,
17.2875,3.8875,0.388543,-0.000356268,0.10165,
17.3125,3.8875,0.388451,-0.000358791,0.101027,
17.3375,3.8875,0.388358,-0.000361279,0.100404,
17.3625,3.8875,0.388265,-0.000363732,0.09978,
17.3875,3.8875,0.388172,-0.000366149,0.0991555,
17.4125,3.8875,0.388078,-0.000368531,0.0985303,
17.4375,3.8875,0.387983,-0.000370878,0.0979046,
17.4625,3.8875,0.387889,-0.000373188,0.0972782,
17.4875,3.8875,0.387794,-0.000375462,0.0966513,
17.5125,3.8875,0.387698,-0.0003777,0.0960238,
17.5375,3.8875,0.387602,-0.000379901,0.0953957,
17.5625,3.8875,0.387506,-0.000382065,0.094767,
17.5875,3.8875,0.387409,-0.000384193,0.0941378,
17.6125,3.8875,0.387312,-0.000386283,0.0935081,
17.6375,3.8875,0.387214,-0.000388336,0.0928778,
17.6625,3.8875,0.387117,-0.000390351,0.092247,
17.6875,3.8875,0.387019,-0.000392329,0.0916157,
17.7125,3.8875,0.38692,-0.000394269,0.0909839,
17.7375,3.8875,0.386821,-0.00039617,0.0903516,
17.7625,3.8875,0.386722,-0.000398033,0.0897188,
17.7875,3.8875,0.386622,-0.000399858,0.0890855,
17.8125,3.8875,0.386523,-0.000401643,0.0884518,
17.8375,3.8875,0.386422,-0.00040339,0.0878176,
17.8625,3.8875,0.386322,-0.000405097,0.087183,
17.8875,3.8875,0.386221,-0.000406765,0.0865479,
17.9125,3.8875,0.38612,-0.000408393,0.0859123,
17.9375,3.8875,0.386019,-0.000409982,0.0852764,
17.9625,3.8875,0.385917,-0.00041153,0.08464,
17.9875,3.8875,0.385815,-0.000413038,0.0840032,
18.0125,3.8875,0.385713,-0.000414505,0.0833659,
18.0375,3.8875,0.385611,-0.000415931,0.0827283,
18.0625,3.8875,0.385508,-0.000417316,0.0820903,
18.0875,3.8875,0.385406,-0.00041866,0.0814519,
18.1125,3.8875,0.385302,-0.000419962,0.0808131,
18.1375,3.8875,0.385199,-0.000421222,0.080174,
18.1625,3.8875,0.385096,-0.00042244,0.0795344,
18.1875,3.8875,0.384992,-0.000423616,0.0788946,
18.2125,3.8875,0.384888,-0.000424748,0.0782543,
18.2375,3.8875,0.384784,-0.000425838,0.0776137,
18.2625,3.8875,0.38468,-0.000426884,0.0769727,
18.2875,3.8875,0.384575,-0.000427886,0.0763314,
18.3125,3.8875,0.384471,-0.000428845,0.0756898,
18.3375,3.8875,0.384366,-0.000429759,0.0750479,
18.3625,3.8875,0.384261,-0.000430629,0.0744056,
18.3875,3.8875,0.384156,-0.000431453,0.073763,
18.4125,3.8875,0.384051,-0.000432232,0.07312,
18.4375,3.8875,0.383945,-0.000432965,0.0724768,
18.4625,3.8875,0.38384,-0.000433652,0.0718332,
18.4875,3.8875,0.383735,-0.000434292,0.0711894,
18.5125,3.8875,0.383629,-0.000434886,0.0705452,
18.5375,3.8875,0.383523,-0.000435432,0.0699008,
18.5625,3.8875,0.383418,-0.00043593,0.069256,
18.5875,3.8875,0.383312,-0.00043638,0.068611,
18.6125,3.8875,0.383206,-0.000436782,0.0679657,
18.6375,3.8875,0.3831,-0.000437134,0.06732,
18.6625,3.8875,0.382994,-0.000437436,0.0666742,
18.6875,3.8875,0.382888,-0.000437688,0.066028,
18.7125,3.8875,0.382782,-0.00043789,0.0653816,
18.7375,3.8875,0.382676,-0.00043804,0.0647349,
18.7625,3.8875,0.38257,-0.000438139,0.0640879,
18.7875,3.8875,0.382464,-0.000438185,0.0634406,
18.8125,3.8875,0.382358,-0.000438178,0.0627931,
18.8375,3.8875,0.382253,-0.000438118,0.0621453,
18.8625,3.8875,0.382147,-0.000438004,0.0614973,
18.8875,3.8875,0.382041,-0.000437835,0.060849,
18.9125,3.8875,0.381935,-0.00043761,0.0602005,
18.9375,3.8875,0.38183,-0.00043733,0.0595517,
18.9625,3.8875,0.381724,-0.000436992,0.0589026,
18.9875,3.8875,0.381619,-0.000436597,0.0582533,
19.0125,3.8875,0.381513,-0.000436144,0.0576037,
19.0375,3.8875,0.381408,-0.000435632,0.0569539,
19.0625,3.8875,0.381303,-0.00043506,0.0563038,
19.0875,3.8875,0.381198,-0.000434427,0.0556534,
19.1125,3.8875,0.381094,-0.000433733,0.0550029,
19.1375,3.8875,0.380989,-0.000432977,0.054352,
19.1625,3.8875,0.380885,-0.000432158,0.0537009,
19.1875,3.8875,0.38078,-0.000431274,0.0530496,
19.2125,3.8875,0.380677,-0.000430325,0.052398,
19.2375,3.8875,0.380573,-0.000429311,0.0517461,
19.2625,3.8875,0.380469,-0.00042823,0.051094,
19.2875,3.8875,0.380366,-0.00042708,0.0504416,
19.3125,3.8875,0.380263,-0.000425862,0.049789,
19.3375,3.8875,0.380161,-0.000424574,0.0491361,
19.3625,3.8875,0.380058,-0.000423214,0.048483,
19.3875,3.8875,0.379956,-0.000421782,0.0478296,
19.4125,3.8875,0.379854,-0.000420277,0.0471759,
19.4375,3.8875,0.379753,-0.000418697,0.0465219,
19.4625,3.8875,0.379652,-0.000417042,0.0458677,
19.4875,3.8875,0.379551,-0.000415309,0.0452132,
19.5125,3.8875,0.379451,-0.000413498,0.0445584,
19.5375,3.8875,0.379351,-0.000411607,0.0439034,
19.5625,3.8875,0.379252,-0.000409635,0.0432481,
19.5875,3.8875,0.379153,-0.000407581,0.0425924,
19.6125,3.8875,0.379054,-0.000405443,0.0419365,
19.6375,3.8875,0.378956,-0.00040322,0.0412803,
19.6625,3.8875,0.378859,-0.00040091,0.0406238,
19.6875,3.8875,0.378761,-0.000398512,0.039967,
19.7125,3.8875,0.378665,-0.000396024,0.0393098,
19.7375,3.8875,0.378569,-0.000393445,0.0386524,
19.7625,3.8875,0.378473,-0.000390773,0.0379946,
19.7875,3.8875,0.378378,-0.000388007,0.0373365,
19.8125,3.8875,0.378284,-0.000385144,0.0366781,
19.8375,3.8875,0.378191,-0.000382183,0.0360193,
19.8625,3.8875,0.378098,-0.000379123,0.0353602,
19.8875,3.8875,0.378005,-0.000375962,0.0347007,
19.9125,3.8875,0.377914,-0.000372697,0.0340409,
19.9375,3.8875,0.377823,-0.000369327,0.0333807,
19.9625,3.8875,0.377732,-0.000365851,0.0327202,
19.9875,3.8875,0.377643,-0.000362266,0.0320592,
20.0125,3.8875,0.377554,-0.000358571,0.0313979,
20.0375,3.8875,0.377466,-0.000354763,0.0307361,
20.0625,3.8875,0.377379,-0.000350842,0.030074,
20.0875,3.8875,0.377293,-0.000346804,0.0294114,
20.1125,3.8875,0.377207,-0.000342648,0.0287484,
20.1375,3.8875,0.377123,-0.000338373,0.028085,
20.1625,3.8875,0.377039,-0.000333975,0.0274212,
20.1875,3.8875,0.376956,-0.000329454,0.0267568,
20.2125,3.8875,0.376875,-0.000324808,0.026092,
20.2375,3.8875,0.376794,-0.000320034,0.0254268,
20.2625,3.8875,0.376714,-0.000315131,0.024761,
20.2875,3.8875,0.376636,-0.000310097,0.0240947,
20.3125,3.8875,0.376558,-0.00030493,0.023428,
20.3375,3.8875,0.376481,-0.000299629,0.0227607,
20.3625,3.8875,0.376406,-0.000294191,0.0220928,
20.3875,3.8875,0.376332,-0.000288616,0.0214244,
20.4125,3.8875,0.376259,-0.000282902,0.0207555,
20.4375,3.8875,0.376187,-0.000277047,0.0200859,
20.4625,3.8875,0.376116,-0.00027105,0.0194158,
20.4875,3.8875,0.376047,-0.000264911,0.0187451,
20.5125,3.8875,0.375979,-0.000258627,0.0180737,
20.5375,3.8875,0.375912,-0.000252198,0.0174017,
20.5625,3.8875,0.375847,-0.000245624,0.0167291,
20.5875,3.8875,0.375783,-0.000238903,0.0160558,
20.6125,3.8875,0.37572,-0.000232036,0.0153818,
20.6375,3.8875,0.375659,-0.000225023,0.0147071,
20.6625,3.8875,0.3756,-0.000217864,0.0140316,
20.6875,3.8875,0.375542,-0.000210559,0.0133555,
20.7125,3.8875,0.375485,-0.000203109,0.0126786,
20.7375,3.8875,0.37543,-0.000195516,0.0120009,
20.7625,3.8875,0.375377,-0.00018778,0.0113224,
20.7875,3.8875,0.375325,-0.000179905,0.0106432,
20.8125,3.8875,0.375275,-0.000171893,0.00996308,
20.8375,3.8875,0.375227,-0.000163747,0.00928215,
20.8625,3.8875,0.37518,-0.00015547,0.00860035,
20.8875,3.8875,0.375135,-0.000147067,0.00791768,
20.9125,3.8875,0.375092,-0.000138543,0.0072341,
20.9375,3.8875,0.375051,-0.000129904,0.00654961,
20.9625,3.8875,0.375012,-0.000121156,0.00586418,
20.9875,3.8875,0.374974,-0.000112307,0.00517779,
21.0125,3.8875,0.374938,-0.000103366,0.00449043,
21.0375,3.8875,0.374905,-9.43412e-05,0.00380207,
21.0625,3.8875,0.374873,-8.52444e-05,0.0031127,
21.0875,3.8875,0.374843,-7.60874e-05,0.0024223,
21.1125,3.8875,0.374815,-6.68835e-05,0.00173084,
21.1375,3.8875,0.374789,-5.76478e-05,0.00103832,
21.1625,3.8875,0.374765,-4.83968e-05,0.000344712,
21.1875,3.8875,0.374743,-3.91487e-05,-0.00035,
21.2125,3.8875,0.374723,-2.99239e-05,-0.00104583,
21.2375,3.8875,0.374705,-2.07448e-05,-0.0017428,
21.2625,3.8875,0.374689,-1.1636e-05,-0.00244092,
21.2875,3.8875,0.374675,-2.62463e-06,-0.00314021,
21.3125,3.8875,0.374663,6.25934e-06,-0.00384067,
21.3375,3.8875,0.374653,1.49831e-05,-0.00454233,
21.3625,3.8875,0.374645,2.35105e-05,-0.00524518,
21.3875,3.8875,0.374639,3.1802e-05,-0.00594925,
21.4125,3.8875,0.374635,3.98139e-05,-0.00665453,
21.4375,3.8875,0.374632,4.74986e-05,-0.00736104,
21.4625,3.8875,0.374632,5.48036e-05,-0.00806877,
21.4875,3.8875,0.374633,6.16711e-05,-0.00877772,
21.5125,3.8875,0.374635,6.80381e-05,-0.0094879,
21.5375,3.8875,0.374639,7.3835e-05,-0.0101993,
21.5625,3.8875,0.374645,7.89858e-05,-0.0109119,
21.5875,3.8875,0.374652,8.34068e-05,-0.0116257,
21.6125,3.8875,0.37466,8.7007e-05,-0.0123407,
21.6375,3.8875,0.374669,8.96869e-05,-0.0130569,
21.6625,3.8875,0.374679,9.13391e-05,-0.0137742,
21.6875,3.8875,0.37469,9.18488e-05,-0.0144927,
21.7125,3.8875,0.374701,9.10949e-05,-0.0152122,
21.7375,3.8875,0.374713,8.89543e-05,-0.0159328,
21.7625,3.8875,0.374725,8.53069e-05,-0.0166543,
21.7875,3.8875,0.374737,8.00467e-05,-0.0173769,
21.8125,3.8875,0.374748,7.30984e-05,-0.0181003,
21.8375,3.8875,0.374758,6.44445e-05,-0.0188246,
21.8625,3.8875,0.374768,5.41687e-05,-0.0195496,
21.8875,3.8875,0.374776,4.2521e-05,-0.0202752,
21.9125,3.8875,0.374782,3.00168e-05,-0.0210012,
21.9375,3.8875,0.374786,1.75825e-05,-0.0217274,
21.9625,3.8875,0.374789,6.7611e-06,-0.0224533,
21.9875,3.8875,0.374789,-1.01449e-08,-0.0231785,
22,3.8875,0.374789,-1.2684e-08,-0.0231785,
0,3.9125,0.261842,0,2.14854,
0.0125,3.9125,0.261905,0.000424557,2.14854,
0.0375,3.9125,0.262148,0.00133194,2.14827,
0.0625,3.9125,0.262622,0.00229531,2.14797,
0.0875,3.9125,0.263319,0.00329744,2.14763,
0.1125,3.9125,0.264237,0.00432431,2.14725,
0.1375,3.9125,0.265376,0.00536524,2.14683,
0.1625,3.9125,0.266736,0.0064125,2.14637,
0.1875,3.9125,0.268319,0.00746085,2.14586,
0.2125,3.9125,0.270127,0.00850692,2.1453,
0.2375,3.9125,0.27216,0.0095487,2.14469,
0.2625,3.9125,0.27442,0.0105852,2.14402,
0.2875,3.9125,0.276906,0.0116159,2.14329,
0.3125,3.9125,0.279619,0.0126409,2.14249,
0.3375,3.9125,0.282558,0.0136604,2.14162,
0.3625,3.9125,0.285725,0.0146747,2.14068,
0.3875,3.9125,0.289118,0.0156844,2.13965,
0.4125,3.9125,0.292737,0.0166896,2.13854,
0.4375,3.9125,0.296581,0.0176908,2.13734,
0.4625,3.9125,0.300651,0.018688,2.13604,
0.4875,3.9125,0.304944,0.0196814,2.13465,
0.5125,3.9125,0.309462,0.0206709,2.13315,
0.5375,3.9125,0.314202,0.0216562,2.13154,
0.5625,3.9125,0.319163,0.0226371,2.12981,
0.5875,3.9125,0.324346,0.0236129,2.12797,
0.6125,3.9125,0.329748,0.0245829,2.126,
0.6375,3.9125,0.335367,0.0255465,2.1239,
0.6625,3.9125,0.341203,0.0265024,2.12166,
0.6875,3.9125,0.347254,0.0274497,2.11929,
0.7125,3.9125,0.353516,0.028387,2.11677,
0.7375,3.9125,0.359989,0.0293128,2.11409,
0.7625,3.9125,0.366668,0.0302256,2.11127,
0.7875,3.9125,0.373552,0.0311236,2.10828,
0.8125,3.9125,0.380636,0.032005,2.10513,
0.8375,3.9125,0.387917,0.0328678,2.1018,
0.8625,3.9125,0.395391,0.0337099,2.0983,
0.8875,3.9125,0.403052,0.034529,2.09463,
0.9125,3.9125,0.410897,0.0353229,2.09076,
0.9375,3.9125,0.418919,0.0360893,2.08671,
0.9625,3.9125,0.427112,0.0368256,2.08247,
0.9875,3.9125,0.435469,0.0375294,2.07803,
1.0125,3.9125,0.443985,0.0381981,2.0734,
1.0375,3.9125,0.452651,0.0388292,2.06856,
1.0625,3.9125,0.461459,0.0394202,2.06351,
1.0875,3.9125,0.470401,0.0399685,2.05826,
1.1125,3.9125,0.479468,0.0404716,2.0528,
1.1375,3.9125,0.48865,0.0409272,2.04713,
1.1625,3.9125,0.497937,0.0413328,2.04124,
1.1875,3.9125,0.507319,0.0416862,2.03515,
1.2125,3.9125,0.516785,0.0419853,2.02884,
1.2375,3.9125,0.526324,0.0422281,2.02232,
1.2625,3.9125,0.535923,0.0424127,2.01559,
1.2875,3.9125,0.545571,0.0425375,2.00866,
1.3125,3.9125,0.555256,0.0426011,2.00151,
1.3375,3.9125,0.564964,0.0426022,1.99417,
1.3625,3.9125,0.574683,0.0425399,1.98662,
1.3875,3.9125,0.584399,0.0424133,1.97888,
1.4125,3.9125,0.5941,0.042222,1.97095,
1.4375,3.9125,0.603771,0.0419657,1.96283,
1.4625,3.9125,0.6134,0.0416446,1.95454,
1.4875,3.9125,0.622972,0.0412589,1.94607,
1.5125,3.9125,0.632475,0.0408093,1.93744,
1.5375,3.9125,0.641895,0.0402966,1.92864,
1.5625,3.9125,0.651218,0.0397221,1.9197,
1.5875,3.9125,0.660432,0.0390874,1.91062,
1.6125,3.9125,0.669524,0.038394,1.90141,
1.6375,3.9125,0.678481,0.0376442,1.89207,
1.6625,3.9125,0.687292,0.0368402,1.88262,
1.6875,3.9125,0.695945,0.0359846,1.87307,
1.7125,3.9125,0.704429,0.0350802,1.86342,
1.7375,3.9125,0.712732,0.0341301,1.8537,
1.7625,3.9125,0.720846,0.0331374,1.8439,
1.7875,3.9125,0.72876,0.0321057,1.83404,
1.8125,3.9125,0.736466,0.0310385,1.82413,
1.8375,3.9125,0.743955,0.0299397,1.81418,
1.8625,3.9125,0.75122,0.0288131,1.8042,
1.8875,3.9125,0.758255,0.0276629,1.7942,
1.9125,3.9125,0.765053,0.0264931,1.78419,
1.9375,3.9125,0.77161,0.025308,1.77419,
1.9625,3.9125,0.77792,0.0241119,1.76419,
1.9875,3.9125,0.783982,0.0229091,1.75422,
2.0125,3.9125,0.789791,0.0217041,1.74428,
2.0375,3.9125,0.795347,0.0205012,1.73438,
2.0625,3.9125,0.800647,0.0193048,1.72452,
2.0875,3.9125,0.805694,0.0181194,1.71472,
2.1125,3.9125,0.810486,0.0169492,1.70498,
2.1375,3.9125,0.815026,0.0157987,1.6953,
2.1625,3.9125,0.819317,0.0146721,1.6857,
2.1875,3.9125,0.823363,0.0135736,1.67619,
2.2125,3.9125,0.827167,0.0125073,1.66675,
2.2375,3.9125,0.830734,0.0114775,1.65741,
2.2625,3.9125,0.834072,0.0104879,1.64815,
2.2875,3.9125,0.837188,0.00954257,1.639,
2.3125,3.9125,0.840088,0.00864522,1.62993,
2.3375,3.9125,0.842782,0.00779952,1.62097,
2.3625,3.9125,0.845279,0.00700902,1.61211,
2.3875,3.9125,0.84759,0.00627712,1.60335,
2.4125,3.9125,0.849726,0.00560708,1.59468,
2.4375,3.9125,0.851699,0.00500201,1.58612,
2.4625,3.9125,0.853522,0.00446485,1.57765,
2.4875,3.9125,0.855207,0.00399837,1.56927,
2.5125,3.9125,0.85677,0.00360513,1.56098,
2.5375,3.9125,0.858224,0.00328749,1.55277,
2.5625,3.9125,0.859586,0.00304758,1.54465,
2.5875,3.9125,0.86087,0.00288729,1.5366,
2.6125,3.9125,0.862095,0.00280823,1.52862,
2.6375,3.9125,0.863276,0.00281174,1.52069,
2.6625,3.9125,0.864431,0.00289882,1.51283,
2.6875,3.9125,0.865578,0.00307014,1.505,
2.7125,3.9125,0.866734,0.003326,1.49722,
2.7375,3.9125,0.867919,0.0036663,1.48946,
2.7625,3.9125,0.86915,0.00409051,1.48172,
2.7875,3.9125,0.870446,0.00459763,1.47399,
2.8125,3.9125,0.871826,0.00518618,1.46625,
2.8375,3.9125,0.873307,0.00585416,1.4585,
2.8625,3.9125,0.874907,0.006599,1.45072,
2.8875,3.9125,0.876644,0.00741756,1.4429,
2.9125,3.9125,0.878535,0.0083061,1.43504,
2.9375,3.9125,0.880595,0.00926024,1.42711,
2.9625,3.9125,0.882842,0.010275,1.4191,
2.9875,3.9125,0.885288,0.0113447,1.411,
3.0125,3.9125,0.887947,0.012463,1.40281,
3.0375,3.9125,0.890831,0.0136231,1.3945,
3.0625,3.9125,0.893952,0.0148173,1.38607,
3.0875,3.9125,0.897318,0.0160375,1.37749,
3.1125,3.9125,0.900936,0.017275,1.36877,
3.1375,3.9125,0.904812,0.0185208,1.35989,
3.1625,3.9125,0.90895,0.0197651,1.35084,
3.1875,3.9125,0.913351,0.0209981,1.34161,
3.2125,3.9125,0.918015,0.0222096,1.33219,
3.2375,3.9125,0.922939,0.0233895,1.32257,
3.2625,3.9125,0.928117,0.0245273,1.31275,
3.2875,3.9125,0.933544,0.025613,1.30272,
3.3125,3.9125,0.93921,0.0266366,1.29248,
3.3375,3.9125,0.945102,0.0275887,1.28203,
3.3625,3.9125,0.951207,0.0284602,1.27136,
3.3875,3.9125,0.95751,0.0292428,1.26047,
3.4125,3.9125,0.963993,0.029929,1.24937,
3.4375,3.9125,0.970638,0.0305121,1.23805,
3.4625,3.9125,0.977422,0.0309864,1.22653,
3.4875,3.9125,0.984325,0.0313473,1.21481,
3.5125,3.9125,0.991323,0.0315913,1.2029,
3.5375,3.9125,0.998393,0.0317161,1.1908,
3.5625,3.9125,1.00551,0.0317205,1.17853,
3.5875,3.9125,1.01265,0.0316044,1.16609,
3.6125,3.9125,1.01979,0.0313691,1.15351,
3.6375,3.9125,1.0269,0.0310167,1.14079,
3.6625,3.9125,1.03396,0.0305506,1.12795,
3.6875,3.9125,1.04095,0.0299747,1.115,
3.7125,3.9125,1.04784,0.0292943,1.10196,
3.7375,3.9125,1.05461,0.0285148,1.08884,
